100,2,400,-50,10,290000,
100,2,500,-50,10,270000,
100,2,600,-50,10,250000,
100,2,700,-50,10,240000,
150,2,400,-50,10,290000,
150,2,500,-50,10,270000,
150,2,600,-50,10,250000,
150,2,700,-50,10,240000,
200,2,400,-50,10,290000,
200,2,500,-50,10,270000,
200,2,600,-50,10,250000,
200,2,700,-50,10,240000,
250,2,400,-50,10,290000,
250,2,500,-50,10,270000,
250,2,600,-50,10,250000,
250,2,700,-50,10,240000,
300,2,400,-50,10,290000,
300,2,500,-50,10,270000,
300,2,600,-50,10,250000,
300,2,700,-50,10,240000,
350,2,400,-50,10,290000,
350,2,500,-50,10,270000,
350,2,600,-50,10,250000,
350,2,700,-50,10,240000,
400,1,512,-50,3,0,
400,2,300,-50,50,300000,
400,2,400,-50,50,270000,
400,2,600,-50,50,250000,
450,2,300,-50,50,300000,
450,2,400,-50,50,270000,
450,2,600,-50,50,250000,
500,2,300,-50,50,300000,
500,2,400,-50,50,270000,
500,2,600,-50,50,250000,
550,2,300,-50,50,300000,
550,2,400,-50,50,270000,
550,2,600,-50,50,250000,
600,2,300,-50,50,300000,
600,2,400,-50,50,270000,
600,2,600,-50,50,250000,
650,2,600,-50,50,270000,
650,2,700,-50,50,240000,
700,2,600,-50,50,270000,
700,2,700,-50,50,240000,
750,2,600,-50,50,270000,
750,2,700,-50,50,240000,
750,1,512,-50,2,0,
800,2,600,-50,100,270000,
800,2,700,-50,100,240000,
850,2,600,-50,100,270000,
850,2,700,-50,100,240000,
900,2,300,-50,50,300000,
900,2,400,-50,50,270000,
900,2,600,-50,50,250000,
950,2,300,-50,50,300000,
950,2,400,-50,50,270000,
950,2,600,-50,50,250000,
1000,2,300,-50,50,300000,
1000,2,400,-50,50,270000,
1000,2,600,-50,50,250000,
1050,2,300,-50,50,300000,
1050,2,400,-50,50,270000,
1050,2,600,-50,50,250000,
1100,2,300,-50,50,300000,
1100,2,400,-50,50,270000,
1100,2,600,-50,50,250000,
1100,1,512,-50,1,0,
1150,2,400,-50,10,290000,
1150,2,500,-50,10,270000,
1150,2,600,-50,10,250000,
1150,2,700,-50,10,240000,
1200,2,400,-50,10,290000,
1200,2,500,-50,10,270000,
1200,2,600,-50,10,250000,
1200,2,700,-50,10,240000,
1250,2,400,-50,10,290000,
1250,2,500,-50,10,270000,
1250,2,600,-50,10,250000,
1250,2,700,-50,10,240000,
1300,2,400,-50,10,290000,
1300,2,500,-50,10,270000,
1300,2,600,-50,10,250000,
1300,2,700,-50,10,240000,
1350,2,400,-50,10,290000,
1350,2,500,-50,10,270000,
1350,2,600,-50,10,250000,
1350,2,700,-50,10,240000,
1400,2,400,-50,10,290000,
1400,2,500,-50,10,270000,
1400,2,600,-50,10,250000,
1400,2,700,-50,10,240000,
1400,1,512,-50,2,0,
1450,5,0,0,3,0,
