100,0,40,-60,5,0,
100,0,50,-40,5,0,
100,0,60,-60,5,0,
200,0,15,-50,2,12,
200,0,25,-50,2,12,
200,0,66,-50,7,0,
300,0,33,-50,7,0,
300,0,75,-50,2,5,
300,0,85,-50,2,5,
450,0,15,-50,2,12,
450,0,45,-50,2,14,
450,0,55,-50,2,7,
450,0,85,-50,2,5,
600,0,20,-50,6,1,
600,0,30,-50,6,1,
600,0,66,-50,6,2,
700,0,33,-50,6,2,
700,0,75,-50,6,1,
700,0,85,-50,6,1,
800,0,20,-50,6,1,
800,0,30,-50,6,1,
800,0,66,-50,6,3,
900,0,33,-50,6,4,
900,0,75,-50,6,1,
900,0,85,-50,6,1,
1000,1,33,-50,1,0,
1000,1,66,-50,3,0,
1100,0,15,-100,5,1,
1100,0,25,-30,5,1,
1200,0,75,-30,5,2,
1200,0,85,-100,5,2,
1300,3,20,-50,3,0,
1300,3,30,-40,3,0,
1300,3,40,-50,3,0,
1300,3,50,-40,3,0,
1300,3,60,-50,3,0,
1300,3,70,-40,3,0,
1300,3,80,-50,3,0,
1400,3,15,-50,3,0,
1400,3,25,-40,3,0,
1400,3,35,-50,3,0,
1400,3,45,-40,3,0,
1400,3,55,-50,3,0,
1400,3,65,-40,3,0,
1400,3,75,-50,3,0,
1400,3,85,-40,3,0,
1500,3,20,-50,3,0,
1500,3,30,-40,3,0,
1500,3,40,-50,3,0,
1500,3,50,-40,3,0,
1500,3,60,-50,3,0,
1500,3,70,-40,3,0,
1500,3,80,-50,3,0,
1600,3,15,-50,3,0,
1600,3,25,-40,3,0,
1600,3,35,-50,3,0,
1600,3,45,-40,3,0,
1600,3,55,-50,3,0,
1600,3,65,-50,3,0,
1600,3,75,-40,3,0,
1600,3,85,-50,3,0,
1700,3,20,-50,3,0,
1700,3,30,-40,3,0,
1700,3,40,-50,3,0,
1700,3,50,-40,3,0,
1700,3,60,-50,3,0,
1700,3,70,-40,3,0,
1700,3,80,-50,3,0,
1700,3,33,-50,2,0,
1700,3,66,-50,2,0,
1700,3,-5,150,2,0,
1700,3,-5,450,2,0,
1700,3,33,780,2,0,
1700,3,66,780,2,0,
1700,3,105,150,2,0,
1700,3,105,450,2,0,
1800,0,15,-50,2,7,
1800,0,45,-50,6,2,
1800,0,55,-50,6,2,
1800,0,85,-50,2,14,
1900,0,15,-50,2,7,
1900,0,45,-50,6,3,
1900,0,55,-50,6,3,
1900,0,85,-50,2,14,
2000,1,33,-50,2,0,
2000,1,66,-50,3,0,
2100,0,15,-50,2,12,
2100,0,45,-50,2,14,
2100,0,55,-50,2,7,
2100,0,85,-50,2,5,
2200,0,15,-50,2,7,
2200,0,25,-50,2,7,
2200,0,75,-50,2,14,
2200,0,85,-50,2,14,
2300,0,15,-50,2,7,
2300,0,45,-50,2,5,
2300,0,55,-50,2,12,
2300,0,85,-50,2,14,
2400,0,15,-50,2,12,
2400,0,25,-50,2,12,
2400,0,75,-50,2,5,
2400,0,85,-50,2,5,
2500,0,15,-30,7,1,
2500,0,40,-80,5,0,
2500,0,50,-50,5,0,
2500,0,60,-80,5,0,
2500,0,85,-30,7,2,
2600,0,20,-50,6,1,
2600,0,30,-50,6,1,
2600,0,80,-50,7,2,
2700,0,20,-50,7,1,
2700,0,75,-50,6,1,
2700,0,85,-50,6,1,
2800,0,20,-50,6,1,
2800,0,30,-50,6,1,
2800,0,80,-50,7,2,
2900,0,20,-50,7,1,
2900,0,75,-50,6,1,
2900,0,85,-50,6,1,
3000,1,33,-50,1,0,
3000,1,66,-50,2,0,
3100,0,20,-80,5,1,
3100,0,30,-30,5,1,
3100,0,80,-50,7,2,
3200,0,20,-50,7,1,
3200,0,70,-30,5,2,
3200,0,80,-80,5,2,
3300,0,20,-50,6,2,
3300,0,30,-50,6,2,
3300,0,66,-50,7,2,
3400,0,33,-50,6,1,
3400,0,70,-50,6,2,
3400,0,80,-50,7,2,
3500,0,20,-100,4,1,
3500,0,20,-30,7,1,
3500,0,80,-30,7,2,
3500,0,80,-100,4,2,
3600,0,20,-100,4,1,
3600,0,20,-30,5,1,
3600,0,80,-30,5,2,
3600,0,80,-100,4,2,
3700,0,20,-50,6,3,
3700,0,30,-50,6,2,
3700,0,50,-50,7,0,
3700,0,75,-50,6,2,
3700,0,85,-50,6,3,
3800,0,20,-50,5,1,
3800,0,50,-50,5,0,
3800,0,80,-50,5,2,
3900,0,20,-60,5,0,
3900,0,30,-50,5,0,
3900,0,40,-40,5,0,
3900,0,60,-40,5,0,
3900,0,70,-50,5,0,
3900,0,80,-60,5,0,
4000,1,40,-20,1,0,
4000,1,50,-220,2,0,
4000,1,60,-20,3,0,
4300,5,0,0,5,0,
fin
