25,3,130,-5,1,0,
25,3,870,-5,1,0,
50,3,130,-5,1,0,
50,3,870,-5,1,0,
75,3,130,-5,1,0,
75,3,870,-5,1,0,
100,3,130,-5,1,0,
100,3,870,-5,1,0,
100,0,170,-50,2,8,
100,0,830,-50,2,1,
125,3,130,-5,1,0,
125,3,870,-5,1,0,
150,3,130,-5,1,0,
150,3,870,-5,1,0,
175,3,130,-5,1,0,
175,3,870,-5,1,0,
175,0,460,-50,2,0,
175,0,540,-50,2,0,
200,3,130,-5,1,0,
200,3,870,-5,1,0,
225,3,130,-5,1,0,
225,3,870,-5,1,0,
250,3,130,-5,1,0,
250,3,870,-5,1,0,
250,0,350,-50,30,
275,3,130,-5,1,0,
275,3,870,-5,1,0,
300,3,130,-5,1,0,
300,3,870,-5,1,0,
325,3,130,-5,1,0,
325,3,870,-5,1,0,
325,0,350,-50,3,0,
350,3,130,-5,1,0,
350,3,870,-5,1,0,
375,3,130,-5,1,0,
375,3,870,-5,1,0,
400,3,130,-5,1,0,
400,3,870,-5,1,0,
400,0,650,-50,3,0,
425,3,130,-5,1,0,
425,3,870,-5,1,0,
450,3,130,-5,1,0,
450,3,870,-5,1,0,
475,3,130,-5,1,0,
475,3,870,-5,1,0,
650,0,650,-50,3,0,
500,3,130,-5,1,0,
500,3,870,-5,1,0,
525,3,130,-5,1,0,
525,3,870,-5,1,0,
550,3,130,-5,1,0,
550,3,870,-5,1,0,
550,0,200,-50,4,0,
550,0,300,-50,4,0,
575,3,130,-5,1,0,
575,3,870,-5,1,0,
600,3,130,-5,1,0,
600,3,870,-5,1,0,
625,3,130,-5,1,0,
625,3,870,-5,1,0,
625,0,800,-50,4,0,
625,0,700,-50,4,0,
650,3,130,-5,1,0,
650,3,870,-5,1,0,
675,3,130,-5,1,0,
675,3,870,-5,1,0,
700,3,130,-5,1,0,
700,3,870,-5,1,0,
700,1,512,50,3,0,
725,3,130,-5,1,0,
725,3,870,-5,1,0,
750,3,130,-5,1,0,
750,3,870,-5,1,0,
750,0,150,-50,2,12,
750,0,300,-50,2,12,
775,3,130,-5,1,0,
775,3,870,-5,1,0,
800,3,130,-5,1,0,
800,3,870,-5,1,0,
825,3,130,-5,1,0,
825,3,870,-5,1,0,
825,0,850,-50,2,5,
825,0,770,-50,2,5,
850,3,130,-5,1,0,
850,3,870,-5,1,0,
875,3,130,-5,1,0,
875,3,870,-5,1,0,
900,3,130,-5,1,0,
900,3,870,-5,1,0,
900,0,150,-50,2,12,
900,0,230,-50,2,12,
925,3,130,-5,1,0,
925,3,870,-5,1,0,
950,3,130,-5,1,0,
950,3,870,-5,1,0,
975,3,130,-5,1,0,
975,3,870,-5,1,0,
975,0,850,-50,2,5,
975,0,770,-50,2,2,
1000,3,130,-5,1,0,
1000,3,870,-5,1,0,
1025,3,130,-5,1,0,
1025,3,870,-5,1,0,
1050,3,130,-5,1,0,
1050,3,870,-5,1,0,
1075,3,130,-5,1,0,
1075,3,870,-5,1,0,
1100,3,130,-5,1,0,
1100,3,870,-5,1,0,
1125,3,130,-5,1,0,
1125,3,870,-5,1,0,
1125,0,200,-50,4,0,
1125,0,300,-50,4,0,
1150,3,130,-5,1,0,
1150,3,870,-5,1,0,
1175,3,130,-5,1,0,
1175,3,870,-5,1,0,
1200,3,130,-5,1,0,
1200,3,870,-5,1,0,
1200,0,700,-50,4,0,
1200,0,800,-50,4,0,
1225,3,130,-5,1,0,
1225,3,870,-5,1,0,
1250,3,130,-5,1,0,
1250,3,870,-5,1,0,
1275,3,130,-5,1,0,
1275,3,870,-5,1,0,
1275,0,200,-50,4,0,
1275,0,300,-50,4,0,
1300,3,130,-5,1,0,
1300,3,870,-5,1,0,
1325,3,130,-5,1,0,
1325,3,870,-5,1,0,
1350,3,130,-5,1,0,
1350,3,870,-5,1,0,
1350,0,700,-50,4,0,
1350,0,800,-50,4,0,
1375,3,130,-5,1,0,
1375,3,870,-5,1,0,
1375,1,512,-50,2,0,
1400,3,130,-5,1,0,
1400,3,870,-5,1,0,
1425,3,130,-5,1,0,
1425,3,870,-5,1,0,
1425,0,170,-50,2,8,
1425,0,830,-50,2,1,
1450,3,130,-5,1,0,
1450,3,870,-5,1,0,
1475,3,130,-5,1,0,
1475,3,870,-5,1,0,
1500,3,130,-5,1,0,
1500,3,870,-5,1,0,
1500,0,460,-50,2,1,
1500,0,540,-50,2,8,
1525,3,130,-5,1,0,
1525,3,870,-5,1,0,
1550,3,130,-5,1,0,
1550,3,870,-5,1,0,
1575,3,130,-5,1,0,
1575,3,870,-5,1,0,
1575,0,350,-50,3,0,
1600,3,130,-5,1,0,
1600,3,870,-5,1,0,
1625,3,130,-5,1,0,
1625,3,870,-5,1,0,
1650,3,130,-5,1,0,
1650,3,870,-5,1,0,
1650,0,350,-50,3,0,
1675,3,130,-5,1,0,
1675,3,870,-5,1,0,
1700,3,130,-5,1,0,
1700,3,870,-5,1,0,
1725,3,130,-5,1,0,
1725,3,870,-5,1,0,
1725,0,650,-50,3,0,
1750,3,130,-5,1,0,
1750,3,870,-5,1,0,
1775,3,130,-5,1,0,
1775,3,870,-5,1,0,
1800,3,130,-5,1,0,
1800,3,870,-5,1,0,
1800,0,650,-50,3,0,
1825,3,130,-5,1,0,
1825,3,870,-5,1,0,
1850,3,130,-5,1,0,
1850,3,870,-5,1,0,
1875,3,130,-5,1,0,
1875,3,870,-5,1,0,
1875,0,200,-50,4,0,
1875,0,300,-50,4,0,
1900,3,130,-5,1,0,
1900,3,870,-5,1,0,
1925,3,130,-5,1,0,
1925,3,870,-5,1,0,
1950,3,130,-5,1,0,
1950,3,870,-5,1,0,
1950,0,800,-50,4,0,
1950,0,700,-50,4,0,
1975,3,130,-5,1,0,
1975,3,870,-5,1,0,
2000,3,130,-5,1,0,
2000,3,870,-5,1,0,
2025,3,130,-5,1,0,
2025,3,870,-5,1,0,
2050,3,130,-5,1,0,
2050,3,870,-5,1,0,
2075,3,130,-5,1,0,
2075,3,870,-5,1,0,
2075,1,512,-50,1,0,
2100,3,130,-5,1,0,
2100,3,870,-5,1,0,
2100,0,150,-50,2,12,
2100,0,230,-50,2,12,
2125,3,130,-5,1,0,
2125,3,870,-5,1,0,
2150,3,130,-5,1,0,
