100,0,150,-50,2,8,
100,0,850,-50,2,1,
200,0,460,-50,2,1,
200,0,540,-50,2,8,
300,0,300,-50,3,0,
400,0,700,-50,3,0,
500,0,170,-50,2,12,
500,0,230,-50,2,12,
600,0,830,-50,2,5,
600,0,770,-50,2,5,
700,0,170,-50,2,12,
700,0,230,-50,2,12,
700,1,512,-50,3,0,
800,0,830,-50,2,5,
800,0,770,-50,2,5,
1000,0,170,-80,1,1,
1000,0,230,-60,1,1,
1000,0,290,-40,1,1,
1000,0,710,-40,1,1,
1000,0,770,-60,1,1,
1000,0,830,-80,1,1,
1100,0,150,-50,2,7,
1100,0,750,-50,2,14,
1200,0,460,-50,2,14,
1200,0,540,-50,2,7,
1300,0,100,-50,2,7,
1300,0,850,-50,2,14,
1500,0,300,-50,3,0,
1600,0,700,-50,3,0,
1700,0,300,-50,3,0,
1700,1,512,-50,2,0,
1800,0,700,-50,3,0,
1900,0,150,-50,2,8,
1900,0,850,-50,2,1,
2000,0,460,-50,2,1,
2000,0,540,-50,2,8,
2100,0,300,-50,3,0,
2200,0,700,-50,3,0,
2300,0,170,-50,2,12,
2300,0,230,-50,2,12,
2400,0,830,-50,2,5,
2400,0,770,-50,2,5,
2500,0,170,-50,2,12,
2500,0,230,-50,2,12,
2600,0,830,-50,2,5,
2600,0,770,-50,2,5,
2700,1,512,-50,1,0,
2800,0,170,-80,1,1,
2800,0,230,-60,1,1,
2800,0,290,-40,1,1,
2800,0,710,-40,1,1,
2800,0,770,-60,1,1,
2800,0,830,-80,1,1,
2900,0,150,-50,2,7,
2900,0,750,-50,2,14,
3000,0,460,-50,2,14,
3000,0,540,-50,2,7,
3100,0,150,-50,2,7,
3100,0,850,-50,2,14,
3300,0,300,-50,3,0,
3400,0,700,-50,3,0,
3500,0,300,-50,3,0,
3600,0,700,-50,3,0,
3700,1,512,-50,2,0,
3800,5,0,0,2,0,
