100,0,15,-50,1,0,
100,0,21,-70,1,0,
100,0,15,-150,1,0,
100,0,21,-170,1,0,
200,0,83,-50,1,0,
200,0,77,-70,1,0,
200,0,83,-150,1,0,
200,0,77,-170,1,0,
300,0,15,-50,2,8,
300,0,83,-50,2,1,
400,0,45,-50,2,1,
400,0,53,-50,2,8,
500,0,17,-50,1,1,
500,0,22,-70,1,1,
500,0,17,-150,1,0,
500,0,22,-170,1,0,
600,0,81,-50,1,1,
600,0,75,-70,1,1,
600,0,81,-150,1,0,
600,0,75,-170,1,0,
700,0,45,-50,2,1,
700,0,53,-50,2,8,
700,1,50,-50,3,0,
800,0,15,-50,2,8,
800,0,83,-50,2,1,
900,0,17,-100,1,1,
900,0,22,-40,1,1,
900,0,28,-100,1,1,
1000,0,81,-100,1,1,
1000,0,75,-40,1,1,
1000,0,69,-100,1,1,
1100,0,17,-50,2,12,
1100,0,22,-50,2,12,
1200,0,81,-50,2,5,
1200,0,75,-50,2,5,
1300,0,17,-50,2,12,
1300,0,22,-50,2,12,
1400,0,81,-50,2,5,
1400,0,75,-50,2,5,
1500,0,17,-80,1,1,
1500,0,22,-60,1,0,
1500,0,28,-40,1,1,
1500,0,69,-40,1,1,
1500,0,75,-60,1,0,
1500,0,81,-80,1,1,
1600,3,21,-50,2,0,
1600,3,33,-20,2,0,
1600,3,45,-40,2,0,
1600,3,57,-20,2,0,
1600,3,68,-50,2,0,
1700,1,33,-50,2,0,
1700,1,67,-50,1,0,
1800,3,21,-50,2,0,
1800,3,33,-20,2,0,
1800,3,45,-40,2,0,
1800,3,57,-20,2,0,
1800,3,68,-50,2,0,
1900,0,15,-50,1,0,
1900,0,21,-60,1,0,
1900,0,15,-150,1,0,
1900,0,21,-160,1,0,
2000,0,83,-50,1,0,
2000,0,77,-60,1,0,
2000,0,83,-150,1,0,
2000,0,77,-160,1,0,
2100,0,15,-50,2,8,
2100,0,83,-50,2,1,
2200,0,45,-50,2,1,
2200,0,53,-50,2,8,
2300,0,17,-50,1,1,
2300,0,22,-60,1,1,
2300,0,17,-150,1,0,
2300,0,22,-160,1,0,
2400,0,81,-50,1,1,
2400,0,75,-60,1,1,
2400,0,81,-150,1,0,
2400,0,75,-160,1,0,
2500,0,45,-50,2,1,
2500,0,53,-50,2,8,
2600,0,15,-50,2,8,
2600,0,83,-50,2,1,
2700,0,17,-100,1,1,
2700,0,22,-40,1,1,
2700,0,28,-100,1,1,
2700,1,50,-50,1,0,
2800,0,81,-100,1,1,
2800,0,75,-40,1,1,
2800,0,69,-100,1,1,
2900,0,17,-50,2,12,
2900,0,22,-50,2,12,
3000,0,81,-50,2,5,
3000,0,75,-50,2,5,
3100,0,17,-50,2,12,
3100,0,22,-50,2,12,
3200,0,81,-50,2,5,
3200,0,75,-50,2,5,
3300,0,17,-80,1,1,
3300,0,22,-60,1,0,
3300,0,28,-40,1,1,
3300,0,69,-40,1,1,
3300,0,75,-60,1,0,
3300,0,81,-80,1,1,
3400,3,21,-50,2,0,
3400,3,33,-20,2,0,
3400,3,45,-40,2,0,
3400,3,57,-20,2,0,
3400,3,68,-50,2,0,
3500,3,21,-50,2,0,
3500,3,33,-20,2,0,
3500,3,45,-40,2,0,
3500,3,57,-20,2,0,
3500,3,68,-50,2,0,
4000,1,40,-50,1,0,
4000,1,50,-60,2,0,
4000,1,60,-50,3,0,
4200,5,0,0,1,0,
